"response_id","mobility_difficulty","rating"
"GEN24_32427","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32427","Walking or climbing stairs","4 - No difficulty"
"GEN24_32452","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32452","Remembering or concentrating","4 - No difficulty"
"GEN24_32452","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32452","Walking or climbing stairs","4 - No difficulty"
"GEN24_32468","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32468","Remembering or concentrating","4 - No difficulty"
"GEN24_32468","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32468","Walking or climbing stairs","4 - No difficulty"
"GEN24_32490","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32490","Remembering or concentrating","4 - No difficulty"
"GEN24_32490","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32490","Walking or climbing stairs","4 - No difficulty"
"GEN24_32551","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32551","Remembering or concentrating","4 - No difficulty"
"GEN24_32551","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32551","Walking or climbing stairs","4 - No difficulty"
"GEN24_32556","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32556","Remembering or concentrating","4 - No difficulty"
"GEN24_32556","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32556","Walking or climbing stairs","4 - No difficulty"
"GEN24_32580","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32580","Remembering or concentrating","4 - No difficulty"
"GEN24_32580","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32580","Walking or climbing stairs","4 - No difficulty"
"GEN24_32596","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32596","Remembering or concentrating","4 - No difficulty"
"GEN24_32596","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32596","Walking or climbing stairs","4 - No difficulty"
"GEN24_32654","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32654","Remembering or concentrating","3 - Some difficulty"
"GEN24_32654","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32654","Walking or climbing stairs","4 - No difficulty"
"GEN24_32680","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32680","Remembering or concentrating","4 - No difficulty"
"GEN24_32680","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32680","Walking or climbing stairs","4 - No difficulty"
"GEN24_32685","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32685","Remembering or concentrating","4 - No difficulty"
"GEN24_32685","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32685","Walking or climbing stairs","4 - No difficulty"
"GEN24_32687","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32687","Remembering or concentrating","4 - No difficulty"
"GEN24_32687","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32687","Walking or climbing stairs","4 - No difficulty"
"GEN24_32708","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32708","Remembering or concentrating","4 - No difficulty"
"GEN24_32708","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32708","Walking or climbing stairs","4 - No difficulty"
"GEN24_32773","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32773","Remembering or concentrating","4 - No difficulty"
"GEN24_32773","Seeing, even when wearing glasses","2 - A lot of difficulty"
"GEN24_32773","Walking or climbing stairs","4 - No difficulty"
"GEN24_32823","Hearing, even if using a hearing device","Prefer not to say"
"GEN24_32823","Remembering or concentrating","Prefer not to say"
"GEN24_32823","Seeing, even when wearing glasses","Prefer not to say"
"GEN24_32823","Walking or climbing stairs","Prefer not to say"
"GEN24_32841","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32841","Remembering or concentrating","4 - No difficulty"
"GEN24_32841","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_32841","Walking or climbing stairs","4 - No difficulty"
"GEN24_32842","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32842","Remembering or concentrating","4 - No difficulty"
"GEN24_32842","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32842","Walking or climbing stairs","4 - No difficulty"
"GEN24_32867","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32867","Remembering or concentrating","3 - Some difficulty"
"GEN24_32867","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32867","Walking or climbing stairs","4 - No difficulty"
"GEN24_32874","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32874","Remembering or concentrating","4 - No difficulty"
"GEN24_32874","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32874","Walking or climbing stairs","4 - No difficulty"
"GEN24_32902","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32902","Remembering or concentrating","4 - No difficulty"
"GEN24_32902","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32902","Walking or climbing stairs","4 - No difficulty"
"GEN24_32910","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32910","Remembering or concentrating","4 - No difficulty"
"GEN24_32910","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32910","Walking or climbing stairs","4 - No difficulty"
"GEN24_32923","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32923","Remembering or concentrating","4 - No difficulty"
"GEN24_32923","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32923","Walking or climbing stairs","4 - No difficulty"
"GEN24_32935","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32935","Remembering or concentrating","4 - No difficulty"
"GEN24_32935","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32935","Walking or climbing stairs","4 - No difficulty"
"GEN24_32947","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32947","Remembering or concentrating","4 - No difficulty"
"GEN24_32947","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32947","Walking or climbing stairs","4 - No difficulty"
"GEN24_32949","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32949","Remembering or concentrating","4 - No difficulty"
"GEN24_32949","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32949","Walking or climbing stairs","3 - Some difficulty"
"GEN24_32974","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32974","Remembering or concentrating","4 - No difficulty"
"GEN24_32974","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32974","Walking or climbing stairs","4 - No difficulty"
"GEN24_32979","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32979","Remembering or concentrating","4 - No difficulty"
"GEN24_32979","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32979","Walking or climbing stairs","4 - No difficulty"
"GEN24_32980","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32980","Remembering or concentrating","4 - No difficulty"
"GEN24_32980","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32980","Walking or climbing stairs","4 - No difficulty"
"GEN24_32985","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_32985","Remembering or concentrating","4 - No difficulty"
"GEN24_32985","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_32985","Walking or climbing stairs","4 - No difficulty"
"GEN24_33022","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_33022","Remembering or concentrating","4 - No difficulty"
"GEN24_33022","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_33022","Walking or climbing stairs","4 - No difficulty"
"GEN24_33048","Hearing, even if using a hearing device","2 - A lot of difficulty"
"GEN24_33048","Remembering or concentrating","4 - No difficulty"
"GEN24_33048","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_33048","Walking or climbing stairs","4 - No difficulty"
"GEN24_33067","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_33067","Remembering or concentrating","4 - No difficulty"
"GEN24_33067","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_33067","Walking or climbing stairs","4 - No difficulty"
"GEN24_33078","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_33078","Remembering or concentrating","3 - Some difficulty"
"GEN24_33078","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_33078","Walking or climbing stairs","3 - Some difficulty"
"GEN24_33084","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_33084","Remembering or concentrating","4 - No difficulty"
"GEN24_33084","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_33084","Walking or climbing stairs","4 - No difficulty"
"GEN24_33115","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_33115","Remembering or concentrating","4 - No difficulty"
"GEN24_33115","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_33115","Walking or climbing stairs","4 - No difficulty"
"Gen2_10067","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10067","Remembering or concentrating","3 - Some difficulty"
"Gen2_10067","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10067","Walking or climbing stairs","4 - No difficulty"
"Gen2_10070","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10070","Remembering or concentrating","4 - No difficulty"
"Gen2_10070","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10070","Walking or climbing stairs","4 - No difficulty"
"Gen2_10077","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10077","Remembering or concentrating","4 - No difficulty"
"Gen2_10077","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10077","Walking or climbing stairs","4 - No difficulty"
"Gen2_10078","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10078","Remembering or concentrating","4 - No difficulty"
"Gen2_10078","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10078","Walking or climbing stairs","4 - No difficulty"
"Gen2_10081","Hearing, even if using a hearing device","3 - Some difficulty"
"Gen2_10081","Remembering or concentrating","4 - No difficulty"
"Gen2_10081","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10081","Walking or climbing stairs","2 - A lot of difficulty"
"Gen2_10085","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10085","Remembering or concentrating","4 - No difficulty"
"Gen2_10085","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10085","Walking or climbing stairs","4 - No difficulty"
"Gen2_10106","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10106","Remembering or concentrating","4 - No difficulty"
"Gen2_10106","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10106","Walking or climbing stairs","4 - No difficulty"
"Gen2_1012","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_1012","Remembering or concentrating","4 - No difficulty"
"Gen2_1012","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_1012","Walking or climbing stairs","4 - No difficulty"
"Gen2_10122","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10122","Remembering or concentrating","4 - No difficulty"
"Gen2_10122","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10122","Walking or climbing stairs","4 - No difficulty"
"Gen2_10127","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10127","Remembering or concentrating","4 - No difficulty"
"Gen2_10127","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10127","Walking or climbing stairs","4 - No difficulty"
"Gen2_10129","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10129","Remembering or concentrating","4 - No difficulty"
"Gen2_10129","Seeing, even when wearing glasses","2 - A lot of difficulty"
"Gen2_10129","Walking or climbing stairs","4 - No difficulty"
"Gen2_10137","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10137","Remembering or concentrating","4 - No difficulty"
"Gen2_10137","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10137","Walking or climbing stairs","4 - No difficulty"
"Gen2_10143","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10143","Remembering or concentrating","4 - No difficulty"
"Gen2_10143","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10143","Walking or climbing stairs","4 - No difficulty"
"Gen2_10145","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10145","Remembering or concentrating","4 - No difficulty"
"Gen2_10145","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10145","Walking or climbing stairs","4 - No difficulty"
"Gen2_10150","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10150","Remembering or concentrating","4 - No difficulty"
"Gen2_10150","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10150","Walking or climbing stairs","4 - No difficulty"
"Gen2_10159","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10159","Remembering or concentrating","4 - No difficulty"
"Gen2_10159","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10159","Walking or climbing stairs","4 - No difficulty"
"Gen2_10166","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10166","Remembering or concentrating","3 - Some difficulty"
"Gen2_10166","Seeing, even when wearing glasses","2 - A lot of difficulty"
"Gen2_10166","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10175","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10175","Remembering or concentrating","4 - No difficulty"
"Gen2_10175","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10175","Walking or climbing stairs","4 - No difficulty"
"Gen2_10180","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10180","Remembering or concentrating","3 - Some difficulty"
"Gen2_10180","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10180","Walking or climbing stairs","4 - No difficulty"
"Gen2_10183","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10183","Remembering or concentrating","4 - No difficulty"
"Gen2_10183","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10183","Walking or climbing stairs","4 - No difficulty"
"Gen2_10184","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10184","Remembering or concentrating","4 - No difficulty"
"Gen2_10184","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10184","Walking or climbing stairs","4 - No difficulty"
"Gen2_10186","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10186","Remembering or concentrating","4 - No difficulty"
"Gen2_10186","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10186","Walking or climbing stairs","4 - No difficulty"
"Gen2_102","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_102","Remembering or concentrating","4 - No difficulty"
"Gen2_102","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_102","Walking or climbing stairs","4 - No difficulty"
"Gen2_10212","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10212","Remembering or concentrating","4 - No difficulty"
"Gen2_10212","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10212","Walking or climbing stairs","4 - No difficulty"
"Gen2_10216","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10216","Remembering or concentrating","4 - No difficulty"
"Gen2_10216","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10216","Walking or climbing stairs","4 - No difficulty"
"Gen2_10217","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10217","Remembering or concentrating","4 - No difficulty"
"Gen2_10217","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10217","Walking or climbing stairs","4 - No difficulty"
"Gen2_10223","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10223","Remembering or concentrating","4 - No difficulty"
"Gen2_10223","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10223","Walking or climbing stairs","4 - No difficulty"
"Gen2_10232","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10232","Remembering or concentrating","4 - No difficulty"
"Gen2_10232","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10232","Walking or climbing stairs","4 - No difficulty"
"Gen2_10234","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10234","Remembering or concentrating","4 - No difficulty"
"Gen2_10234","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10234","Walking or climbing stairs","4 - No difficulty"
"Gen2_10235","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10235","Remembering or concentrating","4 - No difficulty"
"Gen2_10235","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10235","Walking or climbing stairs","4 - No difficulty"
"Gen2_10246","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10246","Remembering or concentrating","4 - No difficulty"
"Gen2_10246","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10246","Walking or climbing stairs","4 - No difficulty"
"Gen2_10249","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10249","Remembering or concentrating","4 - No difficulty"
"Gen2_10249","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10249","Walking or climbing stairs","4 - No difficulty"
"Gen2_10258","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10258","Remembering or concentrating","4 - No difficulty"
"Gen2_10258","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10258","Walking or climbing stairs","4 - No difficulty"
"Gen2_10261","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10261","Remembering or concentrating","4 - No difficulty"
"Gen2_10261","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10261","Walking or climbing stairs","4 - No difficulty"
"Gen2_10263","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10263","Remembering or concentrating","4 - No difficulty"
"Gen2_10263","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10263","Walking or climbing stairs","4 - No difficulty"
"Gen2_10281","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10281","Remembering or concentrating","4 - No difficulty"
"Gen2_10281","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10281","Walking or climbing stairs","4 - No difficulty"
"Gen2_10284","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10284","Remembering or concentrating","4 - No difficulty"
"Gen2_10284","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10284","Walking or climbing stairs","4 - No difficulty"
"Gen2_10288","Hearing, even if using a hearing device","1 - Cannot do at all"
"Gen2_10288","Remembering or concentrating","4 - No difficulty"
"Gen2_10288","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10288","Walking or climbing stairs","4 - No difficulty"
"Gen2_10292","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10292","Remembering or concentrating","4 - No difficulty"
"Gen2_10292","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10292","Walking or climbing stairs","4 - No difficulty"
"Gen2_10307","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10307","Remembering or concentrating","4 - No difficulty"
"Gen2_10307","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10307","Walking or climbing stairs","4 - No difficulty"
"Gen2_10324","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10324","Remembering or concentrating","4 - No difficulty"
"Gen2_10324","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10324","Walking or climbing stairs","2 - A lot of difficulty"
"Gen2_10332","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10332","Remembering or concentrating","4 - No difficulty"
"Gen2_10332","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10332","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10336","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10336","Remembering or concentrating","4 - No difficulty"
"Gen2_10336","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10336","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10337","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10337","Remembering or concentrating","4 - No difficulty"
"Gen2_10337","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10337","Walking or climbing stairs","4 - No difficulty"
"Gen2_10346","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10346","Remembering or concentrating","4 - No difficulty"
"Gen2_10346","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10346","Walking or climbing stairs","4 - No difficulty"
"Gen2_10350","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10350","Remembering or concentrating","4 - No difficulty"
"Gen2_10350","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10350","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10375","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10375","Remembering or concentrating","4 - No difficulty"
"Gen2_10375","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10375","Walking or climbing stairs","4 - No difficulty"
"Gen2_10391","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10391","Remembering or concentrating","4 - No difficulty"
"Gen2_10391","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10391","Walking or climbing stairs","4 - No difficulty"
"Gen2_10423","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10423","Remembering or concentrating","4 - No difficulty"
"Gen2_10423","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10423","Walking or climbing stairs","4 - No difficulty"
"Gen2_10446","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10446","Remembering or concentrating","4 - No difficulty"
"Gen2_10446","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10446","Walking or climbing stairs","4 - No difficulty"
"Gen2_10451","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10451","Remembering or concentrating","4 - No difficulty"
"Gen2_10451","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10451","Walking or climbing stairs","4 - No difficulty"
"Gen2_10456","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10456","Remembering or concentrating","4 - No difficulty"
"Gen2_10456","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10456","Walking or climbing stairs","4 - No difficulty"
"Gen2_10470","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10470","Remembering or concentrating","4 - No difficulty"
"Gen2_10470","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10470","Walking or climbing stairs","4 - No difficulty"
"Gen2_10479","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10479","Remembering or concentrating","4 - No difficulty"
"Gen2_10479","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10479","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10504","Hearing, even if using a hearing device","3 - Some difficulty"
"Gen2_10504","Remembering or concentrating","4 - No difficulty"
"Gen2_10504","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10504","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10511","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10511","Remembering or concentrating","4 - No difficulty"
"Gen2_10511","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10511","Walking or climbing stairs","4 - No difficulty"
"Gen2_10534","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10534","Remembering or concentrating","4 - No difficulty"
"Gen2_10534","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10534","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10536","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10536","Remembering or concentrating","4 - No difficulty"
"Gen2_10536","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10536","Walking or climbing stairs","4 - No difficulty"
"Gen2_10540","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10540","Remembering or concentrating","4 - No difficulty"
"Gen2_10540","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10540","Walking or climbing stairs","4 - No difficulty"
"Gen2_10553","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10553","Remembering or concentrating","4 - No difficulty"
"Gen2_10553","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10553","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10555","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10555","Remembering or concentrating","4 - No difficulty"
"Gen2_10555","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10555","Walking or climbing stairs","4 - No difficulty"
"Gen2_10558","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10558","Remembering or concentrating","4 - No difficulty"
"Gen2_10558","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10558","Walking or climbing stairs","4 - No difficulty"
"Gen2_10560","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10560","Remembering or concentrating","4 - No difficulty"
"Gen2_10560","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10560","Walking or climbing stairs","4 - No difficulty"
"Gen2_10572","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10572","Remembering or concentrating","4 - No difficulty"
"Gen2_10572","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10572","Walking or climbing stairs","4 - No difficulty"
"Gen2_10574","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10574","Remembering or concentrating","4 - No difficulty"
"Gen2_10574","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10574","Walking or climbing stairs","4 - No difficulty"
"Gen2_10586","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10586","Remembering or concentrating","4 - No difficulty"
"Gen2_10586","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10586","Walking or climbing stairs","4 - No difficulty"
"Gen2_10588","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10588","Remembering or concentrating","4 - No difficulty"
"Gen2_10588","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10588","Walking or climbing stairs","4 - No difficulty"
"Gen2_10600","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10600","Remembering or concentrating","3 - Some difficulty"
"Gen2_10600","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10600","Walking or climbing stairs","2 - A lot of difficulty"
"Gen2_10603","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10603","Remembering or concentrating","4 - No difficulty"
"Gen2_10603","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10603","Walking or climbing stairs","4 - No difficulty"
"Gen2_10606","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10606","Remembering or concentrating","3 - Some difficulty"
"Gen2_10606","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10606","Walking or climbing stairs","4 - No difficulty"
"Gen2_10615","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10615","Remembering or concentrating","4 - No difficulty"
"Gen2_10615","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10615","Walking or climbing stairs","4 - No difficulty"
"Gen2_10618","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10618","Remembering or concentrating","4 - No difficulty"
"Gen2_10618","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10618","Walking or climbing stairs","4 - No difficulty"
"Gen2_10624","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10624","Remembering or concentrating","4 - No difficulty"
"Gen2_10624","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10624","Walking or climbing stairs","4 - No difficulty"
"Gen2_10662","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10662","Remembering or concentrating","4 - No difficulty"
"Gen2_10662","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10662","Walking or climbing stairs","4 - No difficulty"
"Gen2_10665","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10665","Remembering or concentrating","4 - No difficulty"
"Gen2_10665","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10665","Walking or climbing stairs","4 - No difficulty"
"Gen2_10669","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10669","Remembering or concentrating","4 - No difficulty"
"Gen2_10669","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10669","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10673","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10673","Remembering or concentrating","4 - No difficulty"
"Gen2_10673","Seeing, even when wearing glasses","4 - No difficulty"
